138061	4	1230	1400	D3-402
138062	4	1410	1550	D3-402
724538	2	0730	1145	C4-401A
724539	3	0730	1145	C4-401A
724540	4	0730	1145	C4-401A
724541	5	0730	1145	C4-401A
724542	6	0730	1145	C4-401A
138065	6	1230	1400	D3-402
138066	6	1410	1730	D3-402
138064	6	0645	0910	D7-404
725461	2	0730	1145	C4-301
725461	2	0730	1145	TTB4
725462	3	0730	1145	TTB4
725462	3	0730	1145	C4-301
725463	4	0730	1145	C4-301
725463	4	0730	1145	TTB4
725464	5	0730	1145	TTB4
725464	5	0730	1145	C4-301
725465	6	0730	1145	C4-301
725465	6	0730	1145	TTB4
724556	2	0730	1145	B1-305
724556	3	0730	1145	B1-305
724556	4	0730	1145	B1-305
724556	5	0730	1145	B1-305
724556	6	0730	1145	B1-305
138109	5	0825	1145	D8-506
136241	6	1015	1145	D6-101
138094	6	1015	1145	D7-308
138106	4	0645	0815	D9-305
136239	2	0730	0910	D6-105
138110	4	1015	1145	D9-305
138111	2	0645	0815	D3-404
138112	2	0825	1005	D3-404
723649	2	1315	1730	C4-111
723649	3	1315	1730	C4-111
723649	5	1315	1730	C4-111
723649	6	1315	1730	C4-111
723650	2	1315	1730	C4-111
723650	3	1315	1730	C4-111
723650	5	1315	1730	C4-111
723650	6	1315	1730	C4-111
723651	2	1315	1730	C4-111
723651	3	1315	1730	C4-111
723651	5	1315	1730	C4-111
723651	6	1315	1730	C4-111
723652	2	1315	1730	C4-111
723652	3	1315	1730	C4-111
723652	5	1315	1730	C4-111
723652	6	1315	1730	C4-111
723653	2	1315	1730	C4-111
723653	3	1315	1730	C4-111
723653	5	1315	1730	C4-111
723653	6	1315	1730	C4-111
723654	2	1315	1730	C4-111
723654	3	1315	1730	C4-111
723654	5	1315	1730	C4-111
723654	6	1315	1730	C4-111
138107	6	0920	1145	D9-205
138108	4	0825	1005	D9-305
723643	2	1315	1730	C4-112
723643	2	1315	1730	C4-209
723643	2	1315	1730	C4-111
723644	3	1315	1730	C4-112
723644	3	1315	1730	C4-209
723644	3	1315	1730	C4-111
723645	4	1315	1730	C4-112
723645	4	1315	1730	C4-209
723645	4	1315	1730	C4-111
723646	5	1315	1730	C4-112
723646	5	1315	1730	C4-209
723646	5	1315	1730	C4-111
138104	3	0645	1005	D5-102
138105	3	1015	1145	D5-102
138105	6	0645	0815	D5-501
138102	3	0825	1005	?
138103	3	1015	1145	?
724569	2	1315	1730	C4-206A
724569	3	1315	1730	C4-206A
724569	4	1315	1730	C4-206A
724569	5	1315	1730	C4-206A
724569	6	1315	1730	C4-206A
724569	7	1315	1730	C4-206A
724570	2	1315	1730	C4-206A
724570	3	1315	1730	C4-206A
724570	4	1315	1730	C4-206A
724570	5	1315	1730	C4-206A
724570	6	1315	1730	C4-206A
724570	7	1315	1730	C4-206A
724571	2	1315	1730	C4-206A
724571	3	1315	1730	C4-206A
724571	4	1315	1730	C4-206A
724571	5	1315	1730	C4-206A
724571	6	1315	1730	C4-206A
724571	7	1315	1730	C4-206A
724572	2	1315	1730	C4-206A
724572	3	1315	1730	C4-206A
724572	4	1315	1730	C4-206A
724572	5	1315	1730	C4-206A
724572	6	1315	1730	C4-206A
724572	7	1315	1730	C4-206A
724573	2	1315	1730	C4-206A
724573	3	1315	1730	C4-206A
724573	4	1315	1730	C4-206A
724573	5	1315	1730	C4-206A
724573	6	1315	1730	C4-206A
724573	7	1315	1730	C4-206A
724574	2	1315	1730	C4-206A
724574	3	1315	1730	C4-206A
724574	4	1315	1730	C4-206A
724574	5	1315	1730	C4-206A
724574	6	1315	1730	C4-206A
724574	7	1315	1730	C4-206A
724575	2	1315	1730	C4-206A
724575	3	1315	1730	C4-206A
724575	4	1315	1730	C4-206A
724575	5	1315	1730	C4-206A
724575	6	1315	1730	C4-206A
724575	7	1315	1730	C4-206A
724576	2	1315	1730	C4-206A
724576	3	1315	1730	C4-206A
724576	4	1315	1730	C4-206A
724576	5	1315	1730	C4-206A
724576	6	1315	1730	C4-206A
724576	7	1315	1730	C4-206A
726269	2	1315	1730	C4-206A
726269	3	1315	1730	C4-206A
726270	4	1315	1730	C4-206A
726270	5	1315	1730	C4-206A
726271	6	1315	1730	C4-206A
726271	7	1315	1730	C4-206A
136242	4	0645	0815	D6-105
724580	2	1315	1730	C4-206A
724580	4	1315	1730	C4-206A
724580	6	1315	1730	C4-206A
724581	3	1315	1730	C4-206A
724581	5	1315	1730	C4-206A
724581	7	1315	1730	C4-206A
138113	2	0645	0815	D3-5-501
724564	2	1315	1730	C4-204
724564	3	1315	1730	C4-204
724564	4	1315	1730	C4-204
724564	5	1315	1730	C4-204
724564	6	1315	1730	C4-204
724564	7	1315	1730	C4-204
724565	2	1315	1730	C4-204
724565	3	1315	1730	C4-204
724565	4	1315	1730	C4-204
724565	5	1315	1730	C4-204
724565	6	1315	1730	C4-204
724565	7	1315	1730	C4-204
724566	2	1315	1730	C4-204
724566	3	1315	1730	C4-204
724566	4	1315	1730	C4-204
724566	5	1315	1730	C4-204
724566	6	1315	1730	C4-204
724566	7	1315	1730	C4-204
724567	2	1315	1730	C4-204
724567	3	1315	1730	C4-204
724567	4	1315	1730	C4-204
724567	5	1315	1730	C4-204
724567	6	1315	1730	C4-204
724567	7	1315	1730	C4-204
724568	2	1315	1730	C4-204
724568	3	1315	1730	C4-204
724568	4	1315	1730	C4-204
724568	5	1315	1730	C4-204
724568	6	1315	1730	C4-204
724568	7	1315	1730	C4-204
726608	6	1315	1730	C4-204
726608	7	1315	1730	C4-204
138116	5	0825	1145	?
138118	4	0920	1145	?
138119	6	0825	1145	D9-106
139051	3	0645	0910	D9-408
725466	4	1315	1730	C4-301
725466	4	1315	1730	TTB4
136240	2	0920	1145	D6-105
136243	4	0825	1005	D6-105
726275	8	0730	1645	B1-306
136244	4	1015	1145	D6-105
726267	6	1315	1730	C4-112
726267	6	1315	1730	C4-209
726267	6	1315	1730	C4-111
726268	7	1315	1730	C4-112
726268	7	1315	1730	C4-209
726268	7	1315	1730	C4-111
138093	6	0645	1005	D7-308
138090	2	0645	1005	D3-403
724553	2	1230	1645	C4-401
724553	3	1230	1645	C4-401
724553	4	1230	1645	C4-401
724553	5	1230	1645	C4-401
724553	6	1230	1645	C4-401
724554	2	1230	1645	B1-305
724554	3	1230	1645	B1-305
724554	4	1230	1645	B1-305
724554	5	1230	1645	B1-305
724554	6	1230	1645	B1-305
724555	2	1230	1645	C4-401
724555	3	1230	1645	C4-401
724555	4	1230	1645	C4-401
724555	5	1230	1645	C4-401
724555	6	1230	1645	C4-401
138089	2	1015	1145	D3-403
138091	5	1015	1145	TC-211
138092	4	0645	0815	D7-307
138095	4	0645	1005	D7-308
138096	4	1015	1145	D7-308
726273	7	1230	1645	B1-306
138097	3	1015	1145	D7-306
138098	5	1015	1145	D9-207
726274	7	0730	1645	B1-306
138099	6	1505	1730	D7-502
138125	4	1230	1455	D7-302
723641	4	0730	1145	C4-111
723642	5	0730	1145	C4-111
138126	4	1505	1730	D7-302
723639	2	0730	1145	C4-112
723640	3	0730	1145	C4-112
138127	3	1505	1730	D3-406
723636	4	0730	1145	C4-112
723637	5	0730	1145	C4-112
723638	6	0730	1145	C4-112
138122	3	1230	1455	D3-406
724577	3	0730	1145	C4-204
724578	4	0730	1145	C4-204
724579	5	0730	1145	C4-204
138123	6	1230	1455	D7-308
138128	5	1505	1730	D7-502
138124	5	1230	1455	D7-502
138129	6	1505	1645	D7-308
724563	3	0730	1145	C4-204
724563	4	0730	1145	C4-204
724563	5	0730	1145	C4-204
139052	3	0920	1145	D9-408
139053	5	0645	0910	D9-408
138120	2	1410	1550	D3-403
138121	2	1600	1730	D3-403
139054	5	0920	1145	D9-408
726272	2	0730	1145	C4-401B
726272	3	0730	1145	C4-401B
726272	4	0730	1145	C4-401B
726272	5	0730	1145	C4-401B
726272	6	0730	1145	C4-401B
726272	2	1230	1645	C4-401B
726272	3	1230	1645	C4-401B
726272	4	1230	1645	C4-401B
726272	5	1230	1645	C4-401B
726272	6	1230	1645	C4-401B
139119	4	1505	1730	D9-508
723007	2	1745	2010	C3B-CFL
723007	6	1745	2010	C3B-CFL
723008	3	1745	2010	C3B-CFL
723008	5	1745	2010	C3B-CFL
723009	4	1745	2010	C3B-CFL
723009	7	1745	2010	C3B-CFL
723010	2	1745	2010	C3B-CFL
723010	6	1745	2010	C3B-CFL
723011	3	1745	2010	C3B-CFL
723011	5	1745	2010	C3B-CFL
723012	4	1745	2010	C3B-CFL
723012	7	1745	2010	C3B-CFL
723016	2	1745	2010	C3B-CFL
723016	6	1745	2010	C3B-CFL
723017	3	1745	2010	C3B-CFL
723017	5	1745	2010	C3B-CFL
723018	4	1745	2010	C3B-CFL
723018	7	1745	2010	C3B-CFL
723019	2	1745	2010	C3B-CFL
723019	6	1745	2010	C3B-CFL
723020	3	1745	2010	C3B-CFL
723020	5	1745	2010	C3B-CFL
723013	2	1745	2010	C3B-CFL
723013	6	1745	2010	C3B-CFL
723014	3	1745	2010	C3B-CFL
723014	5	1745	2010	C3B-CFL
723015	4	1745	2010	C3B-CFL
723015	7	1745	2010	C3B-CFL
723021	2	1745	2010	C3B-CFL
723021	6	1745	2010	C3B-CFL
723022	3	1745	2010	C3B-CFL
723022	5	1745	2010	C3B-CFL
723023	4	1745	2010	C3B-CFL
723023	7	1745	2010	C3B-CFL
723024	3	1745	2010	C3B-CFL
723024	5	1745	2010	C3B-CFL
136181	4	0920	1145	D8-208
136181	6	0645	0815	D8-208
721344	2	1315	1550	C1-403
721344	7	1315	1550	C1-416
721344	2	1315	1550	C1-416
721344	2	1315	1550	C1-405
721345	2	1315	1550	C1-416
721345	7	1315	1550	C1-403
721345	2	1315	1550	C1-403
721345	2	1315	1550	C1-406
721346	2	1410	1645	C1-403
721346	7	1410	1645	C1-416
721346	2	1410	1645	C1-416
721346	2	1410	1645	C1-405
721347	3	1315	1550	C1-403
721347	3	1315	1550	C1-416
721347	3	1315	1550	C1-405
721348	3	1315	1550	C1-403
721348	3	1315	1550	C1-416
721348	3	1315	1550	C1-406
721349	3	1410	1645	C1-403
721349	3	1410	1645	C1-416
721349	3	1410	1645	C1-405
721350	4	1315	1550	C1-403
721350	4	1315	1550	C1-416
721350	4	1315	1550	C1-405
721351	4	1315	1550	C1-403
721351	4	1315	1550	C1-416
721351	4	1315	1550	C1-406
721352	4	1410	1645	C1-403
721352	4	1410	1645	C1-416
721352	4	1410	1645	C1-405
137768	3	1230	1455	D9-104
137769	3	1505	1730	D9-104
137770	5	1230	1455	D9-104
137771	5	1505	1730	D9-104
137772	6	1230	1455	D9-303
137773	6	1505	1730	D9-303
137774	6	1230	1455	D9-304
137775	6	1505	1730	D9-304
138141	3	1505	1730	?
138142	3	1230	1455	?
138143	6	1505	1730	?
138144	6	1230	1455	?
721136	2	0645	0910	C1-405
721136	7	0645	0910	C1-416
721136	2	0645	0910	C1-416
721137	2	0920	1145	C1-405
721137	7	0920	1145	C1-416
721137	2	0920	1145	C1-416
721138	2	0645	0910	C1-406
721138	7	0645	0910	C1-403
721138	2	0645	0910	C1-403
721139	2	0920	1145	C1-406
721139	7	0920	1145	C1-403
721139	2	0920	1145	C1-403
721140	2	0645	0910	C1-405
721140	7	0645	0910	C1-416
721140	2	0645	0910	C1-416
721141	2	0920	1145	C1-405
721141	7	0920	1145	C1-416
721141	2	0920	1145	C1-416
721142	2	0645	0910	C1-406
721142	7	0645	0910	C1-403
721142	2	0645	0910	C1-403
721143	2	0920	1145	C1-406
721143	7	0920	1145	C1-403
721143	2	0920	1145	C1-403
721144	3	0645	0910	C1-405
721144	3	0645	0910	C1-416
721145	3	0920	1145	C1-405
721145	3	0920	1145	C1-416
721146	3	0645	0910	C1-406
721146	3	0645	0910	C1-403
721147	3	0920	1145	C1-406
721147	3	0920	1145	C1-403
721148	3	0645	0910	C1-405
721148	3	0645	0910	C1-416
721149	3	0920	1145	C1-405
721149	3	0920	1145	C1-416
721150	3	0645	0910	C1-406
721150	3	0645	0910	C1-403
721151	3	0920	1145	C1-406
721151	3	0920	1145	C1-403
721152	4	0645	0910	C1-405
721152	4	0645	0910	C1-416
721153	4	0920	1145	C1-405
721153	4	0920	1145	C1-416
721154	4	0645	0910	C1-406
721154	4	0645	0910	C1-403
721155	4	0920	1145	C1-406
721155	4	0920	1145	C1-403
721156	4	0645	0910	C1-405
721156	4	0645	0910	C1-416
721157	4	0920	1145	C1-405
721157	4	0920	1145	C1-416
721158	4	0645	0910	C1-406
721158	4	0645	0910	C1-403
721159	4	0920	1145	C1-406
721159	4	0920	1145	C1-403
721160	5	0645	0910	C1-405
721160	5	0645	0910	C1-416
721161	5	0920	1145	C1-405
721161	5	0920	1145	C1-416
721162	5	0645	0910	C1-406
721162	5	0645	0910	C1-403
721163	5	0920	1145	C1-406
721163	5	0920	1145	C1-403
721164	5	0645	0910	C1-405
721164	5	0645	0910	C1-416
721165	5	0920	1145	C1-405
721165	5	0920	1145	C1-416
721166	5	0645	0910	C1-406
721166	5	0645	0910	C1-403
721167	5	0920	1145	C1-406
721167	5	0920	1145	C1-403
721168	6	0645	0910	C1-405
721168	6	0645	0910	C1-416
721169	6	0920	1145	C1-405
721169	6	0920	1145	C1-416
721170	6	0645	0910	C1-406
721170	6	0645	0910	C1-403
721171	6	0920	1145	C1-406
721171	6	0920	1145	C1-403
721172	6	0645	0910	C1-405
721172	6	0645	0910	C1-416
721173	6	0920	1145	C1-405
721173	6	0920	1145	C1-416
721174	6	0645	0910	C1-406
721174	6	0645	0910	C1-403
721175	6	0920	1145	C1-406
721175	6	0920	1145	C1-403
721176	7	0645	0910	C1-405
721176	2	0645	0910	C1-405
721176	2	0645	0910	C1-416
721177	2	0920	1145	C1-405
721177	2	0920	1145	C1-416
721178	2	0645	0910	C1-406
721178	2	0645	0910	C1-403
721179	2	0920	1145	C1-406
721179	2	0920	1145	C1-403
721180	2	0645	0910	C1-405
721180	2	0645	0910	C1-416
721181	2	0920	1145	C1-405
721181	2	0920	1145	C1-416
721182	2	0645	0910	C1-406
721182	2	0645	0910	C1-403
721183	2	0920	1145	C1-406
721183	2	0920	1145	C1-403
721184	3	0645	0910	C1-405
721184	3	0645	0910	C1-416
721185	3	0920	1145	C1-405
721185	3	0920	1145	C1-416
721186	3	0645	0910	C1-406
721186	3	0645	0910	C1-403
721187	3	0920	1145	C1-406
721187	3	0920	1145	C1-403
721188	3	0645	0910	C1-405
721188	3	0645	0910	C1-416
721189	3	0920	1145	C1-405
721189	3	0920	1145	C1-416
721190	3	0645	0910	C1-406
721190	3	0645	0910	C1-403
721191	3	0920	1145	C1-406
721191	3	0920	1145	C1-403
721192	4	0645	0910	C1-405
721192	4	0645	0910	C1-416
721193	4	0920	1145	C1-405
721193	4	0920	1145	C1-416
721194	4	0645	0910	C1-406
721194	4	0645	0910	C1-403
721195	4	0920	1145	C1-406
721195	4	0920	1145	C1-403
721196	4	0645	0910	C1-405
721196	4	0645	0910	C1-416
721197	4	0920	1145	C1-405
721197	4	0920	1145	C1-416
721198	4	0645	0910	C1-406
721198	4	0645	0910	C1-403
721199	4	0920	1145	C1-406
721199	4	0920	1145	C1-403
721200	5	0645	0910	C1-405
721200	5	0645	0910	C1-416
721201	5	0920	1145	C1-405
721201	5	0920	1145	C1-416
721202	5	0645	0910	C1-406
721202	5	0645	0910	C1-403
721203	5	0920	1145	C1-406
721203	5	0920	1145	C1-403
721204	5	0645	0910	C1-405
721204	5	0645	0910	C1-416
721205	5	0920	1145	C1-405
721205	5	0920	1145	C1-416
721206	5	0645	0910	C1-406
721206	5	0645	0910	C1-403
721207	5	0920	1145	C1-406
721207	5	0920	1145	C1-403
721208	6	0645	0910	C1-405
721208	6	0645	0910	C1-416
721209	6	0920	1145	C1-405
721209	6	0920	1145	C1-416
721210	6	0645	0910	C1-406
721210	6	0645	0910	C1-403
721211	6	0920	1145	C1-406
721211	6	0920	1145	C1-403
721212	6	0645	0910	C1-405
721212	6	0645	0910	C1-416
721213	6	0920	1145	C1-405
721213	6	0920	1145	C1-416
721214	6	0645	0910	C1-406
721214	6	0645	0910	C1-403
721215	6	0920	1145	C1-406
721215	6	0920	1145	C1-403
721216	7	1230	1455	C1-405
721216	2	1230	1455	C1-405
721216	2	1230	1455	C1-416
721217	2	1505	1730	C1-406
721217	2	1505	1730	C1-403
721218	3	1230	1455	C1-405
721218	3	1505	1730	C1-416
721219	3	1505	1730	C1-406
721219	3	0920	1145	C1-403
721220	4	0645	0910	C1-405
721220	4	0645	0910	C1-416
721221	4	0920	1145	C1-406
721221	4	0920	1145	C1-403
721222	5	0645	0910	C1-405
721222	5	0645	0910	C1-416
721223	5	0920	1145	C1-406
721223	5	0920	1145	C1-403
721224	6	0645	0910	C1-405
721224	6	0645	0910	C1-416
721225	6	0920	1145	C1-406
721225	6	0920	1145	C1-403
136419	6	1015	1145	D5-505
721280	5	1230	1455	C1-405
721280	5	1230	1455	C1-403
721280	5	1230	1455	C1-416
721281	5	1230	1455	C1-406
721281	5	1230	1455	C1-416
721281	5	1230	1455	C1-403
721282	6	1230	1455	C1-405
721282	6	1230	1455	C1-403
721282	6	1230	1455	C1-416
721283	6	1230	1455	C1-406
721283	6	1230	1455	C1-416
721283	6	1230	1455	C1-403
136405	4	1505	1730	D8-306
136405	6	1230	1400	D8-306
721284	3	0645	0910	C1-416
721284	3	0645	0910	C1-405
721284	3	0645	0910	C1-403
721285	3	0645	0910	C1-416
721285	3	0645	0910	C1-406
721285	3	0645	0910	C1-403
721286	3	0645	0910	C1-403
721286	3	0645	0910	C1-406
721286	3	0645	0910	C1-416
721287	3	0920	1145	C1-416
721287	3	0920	1145	C1-405
721287	3	0920	1145	C1-403
721288	3	0920	1145	C1-416
721288	3	0920	1145	C1-406
721288	3	0920	1145	C1-403
721289	3	0920	1145	C1-403
721289	3	0920	1145	C1-406
721289	3	0920	1145	C1-416
721290	4	0645	0910	C1-416
721290	4	0645	0910	C1-405
721290	4	0645	0910	C1-403
721291	4	0645	0910	C1-416
721291	4	0645	0910	C1-406
721291	4	0645	0910	C1-403
721292	4	0645	0910	C1-403
721292	4	0645	0910	C1-406
721292	4	0645	0910	C1-416
721293	4	0920	1145	C1-416
721293	4	0920	1145	C1-405
721293	4	0920	1145	C1-403
721294	4	0920	1145	C1-416
721294	4	0920	1145	C1-406
721294	4	0920	1145	C1-403
721295	4	0920	1145	C1-403
721295	4	0920	1145	C1-406
721295	4	0920	1145	C1-416
137685	2	0920	1145	D9-104
137686	2	0645	0910	D9-104
137687	4	0920	1145	D5-404
137688	4	0645	0910	D5-404
138225	2	1505	1730	?
138226	2	1230	1455	?
721226	2	0645	0910	C1-405
721226	2	0645	0910	C1-416
721227	2	0920	1145	C1-405
721227	2	0920	1145	C1-416
721228	2	0645	0910	C1-406
721228	2	0645	0910	C1-403
721229	2	0920	1145	C1-406
721229	2	0920	1145	C1-403
721230	2	0645	0910	C1-405
721230	2	0645	0910	C1-416
721231	2	0920	1145	C1-405
721231	2	0920	1145	C1-416
721232	2	0645	0910	C1-406
721232	2	0645	0910	C1-403
721233	2	0920	1145	C1-406
721233	2	0920	1145	C1-403
721234	3	0645	0910	C1-405
721234	3	0645	0910	C1-416
721235	3	0920	1145	C1-406
721235	3	0920	1145	C1-403
721236	3	0645	0910	C1-406
721236	3	0645	0910	C1-403
721237	3	0920	1145	C1-406
721237	3	0920	1145	C1-403
721238	3	0645	0910	C1-405
721238	3	0645	0910	C1-416
721239	3	0920	1145	C1-405
721239	3	0920	1145	C1-416
721240	3	0645	0910	C1-406
721240	3	0645	0910	C1-403
721241	3	0920	1145	C1-406
721241	3	0920	1145	C1-403
721242	4	0645	0910	C1-405
721242	4	0645	0910	C1-416
721243	4	0920	1145	C1-405
721243	4	0920	1145	C1-416
721244	4	0645	0910	C1-406
721244	4	0645	0910	C1-403
721245	4	0920	1145	C1-406
721245	4	0920	1145	C1-403
721246	4	0645	0910	C1-405
721246	4	0645	0910	C1-416
721247	4	0920	1145	C1-405
721247	4	0920	1145	C1-416
721248	4	0645	0910	C1-406
721248	4	0645	0910	C1-403
721249	4	0920	1145	C1-406
721249	4	0920	1145	C1-403
721250	7	1230	1455	C1-405
721250	2	1230	1455	C1-405
721250	2	1230	1455	C1-416
721251	7	1505	1730	C1-406
721251	2	1505	1730	C1-406
721251	2	1505	1730	C1-403
721252	2	1230	1455	C1-405
721252	2	1230	1455	C1-416
721253	2	1505	1730	C1-406
721253	2	1505	1730	C1-403
721254	2	1230	1455	C1-405
721254	2	1230	1455	C1-416
721255	2	1505	1730	C1-406
721255	2	1505	1730	C1-403
721256	3	1230	1455	C1-405
721256	3	1230	1455	C1-416
721257	3	1505	1730	C1-406
721257	3	1505	1730	C1-403
721258	3	1230	1455	C1-405
721258	3	1230	1455	C1-416
721259	3	1505	1730	C1-406
721259	3	1505	1730	C1-403
721260	3	1230	1455	C1-405
721260	3	1230	1455	C1-416
721261	3	1505	1730	C1-406
721261	3	1505	1730	C1-403
721262	4	1230	1455	C1-405
721262	4	1230	1455	C1-416
721263	4	1505	1730	C1-406
721263	4	1505	1730	C1-403
721264	4	1230	1455	C1-405
721264	4	1230	1455	C1-416
721265	4	1505	1730	C1-406
721265	4	1505	1730	C1-403
721266	4	1230	1455	C1-405
721266	4	1230	1455	C1-416
721267	4	1505	1730	C1-406
721267	4	1505	1730	C1-403
721268	5	1230	1455	C1-405
721268	5	1230	1455	C1-416
721269	5	1505	1730	C1-406
721269	5	1505	1730	C1-403
721270	5	1230	1455	C1-405
721270	5	1230	1455	C1-416
721271	5	1505	1730	C1-406
721271	5	1505	1730	C1-403
721272	5	1230	1455	C1-405
721272	5	1230	1455	C1-416
721273	5	1505	1730	C1-406
721273	5	1505	1730	C1-403
721274	6	1230	1455	C1-405
721274	6	1230	1455	C1-416
721275	6	1505	1730	C1-406
721275	6	1505	1730	C1-403
721276	6	1230	1455	C1-405
721276	6	1230	1455	C1-416
721277	6	1505	1730	C1-406
721277	6	1505	1730	C1-403
721278	6	1230	1455	C1-405
721278	6	1230	1455	C1-416
721279	6	1505	1730	C1-406
721279	6	1505	1730	C1-403
136367	5	1410	1730	D8-107
137821	2	0645	1005	D7-506
137822	2	1015	1145	D7-506
137822	5	1015	1145	D7-506
137823	5	0645	1005	D7-506
137824	4	0645	1005	D7-506
137825	4	1015	1145	D7-506
137825	6	1015	1145	D7-506
137826	6	0645	1005	D7-506
137827	5	1230	1550	D7-501
137828	6	1410	1730	D7-501
137927	2	0645	0910	?
137928	2	0920	1145	?
137929	6	0645	0910	?
137930	6	0920	1145	?
137931	3	1230	1455	?
137932	3	1505	1730	?
137933	4	1230	1455	?
137934	4	1505	1730	?
136421	6	0645	1005	D5-505
136422	5	0920	1145	D8-402
721781	2	0645	1145	C1-423
721782	2	0645	1145	C1-423
721783	2	0645	1145	C1-423
137783	3	1505	1730	D8-305
721731	7	1230	1730	C1-423
721732	2	1230	1730	C1-423
721733	2	1230	1730	C1-423
721734	2	1230	1730	C1-423
721735	3	1230	1730	C1-423
721736	3	1230	1730	C1-423
721737	3	1230	1730	C1-423
721738	4	1230	1730	C1-423
721739	4	1230	1730	C1-423
721740	4	1230	1730	C1-423
721741	5	0645	1145	C1-423
721742	5	0645	1145	C1-423
721743	5	1230	1730	C1-423
721744	5	1230	1730	C1-423
721745	5	1230	1730	C1-423
721746	6	1230	1730	C1-423
721747	6	1230	1730	C1-423
721748	6	1230	1730	C1-423
721749	7	0645	1145	C1-423
721750	7	0645	1145	C1-423
721751	7	0645	1145	C1-423
721752	7	1230	1730	C1-423
721753	7	1230	1730	C1-423
721754	7	1230	1730	C1-423
136102	4	1410	1730	D6-103
137790	3	0645	1005	D9-103
137791	3	1015	1145	D9-102
137791	5	0645	0815	D9-102
137792	5	0825	1145	D9-102
137793	6	0645	1005	D9-303
137794	3	1015	1145	D9-304
